dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,topk,67,0.2,80844,404222,0.9720902415737509,71.32352941176471,0.953705955954159,0.7744939229728426,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.521615028381348,10.929073333740234,12.306983947753906,0.0018183497013524175,0.00011312169913697408,4.649881362915039,0.8564655172413793
femnist,topk,68,0.2,80844,404222,1.0391203791275618,71.56862745098039,0.969938689587163,0.791351140605601,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.562294960021973,11.12523365020752,11.489653587341309,0.0019181034294888377,0.00011758088468500175,4.764834880828857,0.8358029556650246
femnist,topk,69,0.2,80844,404222,0.8830202608741822,74.01960784313725,0.926879508822572,0.7844557426025139,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.500988960266113,11.109642028808594,11.521320343017578,0.001929802936501801,0.00011409778561443073,4.691735744476318,0.8488251231527093
femnist,topk,70,0.2,80844,404222,0.7951908363495022,72.30392156862744,0.9218833773743873,0.7665935002865356,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.592461585998535,11.22715950012207,11.491437911987305,0.0019532020669430494,0.000128183553223664,4.589237213134766,0.8677832512315271
femnist,topk,71,0.2,80844,404222,0.8960892743431031,72.30392156862744,0.9146863151999081,0.7903391257215537,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.567224502563477,11.7372465133667,12.291279792785645,0.0019236452644690871,0.0001303356943641291,4.770950794219971,0.8347315270935961
femnist,topk,72,0.2,80844,404222,0.8528155178949237,73.03921568627452,0.9044036865234375,0.784842234856049,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.600004196166992,11.304011344909668,11.463661193847656,0.0018879310227930546,0.00012724804659224636,4.742432117462158,0.8397512315270936
femnist,topk,73,0.2,80844,404222,0.9273885016888379,72.30392156862744,0.9053566876579734,0.7755298980107911,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.5523042678833,11.132464408874512,11.202829360961914,0.0019673644565045834,0.0001254148096802241,4.661463737487793,0.8543374384236453
femnist,topk,74,0.2,80844,404222,0.8798612499982118,72.05882352941177,0.9099159988702512,0.7838459156669473,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.616983413696289,11.099119186401367,11.44539737701416,0.001981527078896761,0.00012990023698259217,4.719921588897705,0.843756157635468
femnist,topk,75,0.2,80844,404222,0.8681111285462976,75.0,0.8815783332375919,0.7795904732225294,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.599761962890625,11.383960723876953,11.494227409362793,0.0018928571371361613,0.00012645879543840964,4.637890815734863,0.858679802955665
femnist,topk,76,0.2,80844,404222,0.8202505529671906,74.26470588235294,0.8700441846660539,0.7716649298898401,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.565977096557617,11.154183387756348,11.800666809082031,0.0019076354801654816,0.00012125063559107232,4.6018805503845215,0.8653990147783251
femnist,topk,77,0.2,80844,404222,0.7896364250965416,74.01960784313725,0.853231243058747,0.784365165618345,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.5985107421875,11.003220558166504,11.090617179870605,0.0019094827584922314,0.0001200472246153568,4.694732666015625,0.8482832512315271
femnist,topk,78,0.2,80844,404222,0.7545387776801363,74.75490196078431,0.8399553485945159,0.7754405158520047,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.622147560119629,11.344611167907715,12.23951244354248,0.0018848521867766976,0.00013908469446290205,4.587661266326904,0.8680812807881774
femnist,topk,79,0.2,80844,404222,0.8160172654688358,74.01960784313725,0.8462127984738818,0.7729919711702656,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.58527946472168,11.05928897857666,11.773139953613281,0.0019482758361846209,0.00012824930807399731,4.620079517364502,0.8619901477832512
femnist,topk,80,0.2,80844,404222,1.0370173309370876,75.73529411764706,0.8846671160529641,0.7916202526413567,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.550540924072266,10.866721153259277,11.041399002075195,0.0018903941381722689,0.00012034193196204166,4.718324184417725,0.8440418719211823
femnist,topk,81,0.2,80844,404222,0.7404187967069447,74.01960784313725,0.848571029363894,0.7809216668835831,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.555706977844238,11.076632499694824,12.070569038391113,0.0019365763291716576,0.0001255546518948487,4.641711711883545,0.8579729064039409
femnist,topk,82,0.2,80844,404222,0.7847123284824192,73.2843137254902,0.8616512522977942,0.7707860828758022,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.637219429016113,11.10305118560791,11.506879806518555,0.0019790639635175467,0.00013470129836150744,4.558688163757324,0.8735985221674877
femnist,topk,83,0.2,80844,404222,0.7812794664222749,74.26470588235294,0.8410215190812653,0.7821040016153596,0.7034060493475798,1.2431311983067246,0.7034060493475798,power,9.58388900756836,11.494710922241211,11.709796905517578,0.0019310344941914082,0.00012600868227750892,4.704869270324707,0.8464556650246305
