dataset,method,round,ratio,k,d,train_loss,lr,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,effective_noise_std,u_active_mean,active_resource_ratio
femnist,randk,52,0.5,202111,404222,1.3395228281407616,0.033194435248196,64.66346153846153,1.27613038283128,0.4937283786377783,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.510788917541504,11.262218475341797,12.082962989807129,0.2373134195804596,0.04586140027275192,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,53,0.5,202111,404222,1.4112188729969786,0.03292887976621043,64.66346153846153,1.27613038283128,0.4979373177157981,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.630349159240723,11.207292556762695,11.553116798400879,0.23735098540782928,0.046074039991294065,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,54,0.5,202111,404222,1.2875682571856304,0.03266544872808075,64.66346153846153,1.27613038283128,0.4930655759348082,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.514998435974121,11.185181617736816,11.363740921020508,0.23685160279273987,0.045902954791323156,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,55,0.5,202111,404222,1.2648846819426398,0.0324041251382561,68.02884615384616,1.2063572223369892,0.49952648075442535,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.574849128723145,10.942777633666992,11.86128044128418,0.2370498776435852,0.04612883519826328,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,56,0.5,202111,404222,1.4117850745469334,0.03214489213715005,68.02884615384616,1.2063572223369892,0.4945721206579338,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.560795783996582,10.895857810974121,11.305693626403809,0.23751169443130493,0.0459051221282433,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,57,0.5,202111,404222,1.2867888668365777,0.031887733000052855,68.02884615384616,1.2063572223369892,0.4992084137111347,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.575775146484375,11.232437133789062,11.71895980834961,0.23657388985157013,0.04611301257659237,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,58,0.5,202111,404222,1.2388649739883841,0.031632631136052435,68.02884615384616,1.2063572223369892,0.4995271481380243,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.534998893737793,10.864068984985352,11.248653411865234,0.23708374798297882,0.04612967740803865,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,59,0.5,202111,404222,1.27922446859302,0.03137957008696401,68.02884615384616,1.2063572223369892,0.5063703430103413,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.563817977905273,11.039438247680664,11.916406631469727,0.23719149827957153,0.045943063722716636,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,60,0.5,202111,404222,1.2279289093241095,0.0311285335262683,69.95192307692308,1.1232761969933143,0.49718265740226125,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.572102546691895,11.00655460357666,11.648106575012207,0.23716995120048523,0.04619207862826148,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,61,0.5,202111,404222,1.2134972412092613,0.03087950525805815,69.95192307692308,1.1232761969933143,0.4965027100830839,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.577557563781738,11.13716983795166,11.619104385375977,0.2366582453250885,0.04621216584179883,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,62,0.5,202111,404222,1.3272171141766012,0.030632469215993687,69.95192307692308,1.1232761969933143,0.49761032354976165,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.612259864807129,11.424817085266113,12.167798042297363,0.237161323428154,0.04629242751844095,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,63,0.5,202111,404222,1.1849794701114296,0.030387409462265737,69.95192307692308,1.1232761969933143,0.5036335608673045,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.564603805541992,11.331326484680176,11.835590362548828,0.23699137568473816,0.046220175514908306,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,64,0.5,202111,404222,1.133650594931096,0.03014431018656761,69.95192307692308,1.1232761969933143,0.5014889211087044,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.528826713562012,11.121520042419434,11.825309753417969,0.23669950664043427,0.04603507044242164,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,65,0.5,202111,404222,1.1711220999015493,0.02990315570507507,70.91346153846153,1.0799271510197566,0.5012607807192808,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.593701362609863,11.129801750183105,11.58668041229248,0.2373214215040207,0.04607094861174029,0.010662431125213383,20.0,0.4978103448275862
femnist,randk,66,0.5,202111,404222,1.1327442063018682,0.029663930459434468,70.91346153846153,1.0799271510197566,0.49256529276832045,0.14068086183951295,0.8171579453804004,0.14068086183951295,power,9.57466983795166,11.404163360595703,12.233072280883789,0.23725184798240662,0.04599122024708735,0.010662431125213383,20.0,0.4978103448275862
