dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,167,1.0,404222,404222,0.8758857347257434,76.47058823529412,0.8073868097043505,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.55724811553955,10.977982521057129,12.640106201171875,0.0018608374521136284,0.00012040766140766068,20.0,0.9956206896551724
femnist,full,168,1.0,404222,404222,0.6925194776803255,76.7156862745098,0.783017401601754,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.638113975524902,11.38485336303711,12.335378646850586,0.0018805419094860554,0.0001359567521981506,20.0,0.9956206896551724
femnist,full,169,1.0,404222,404222,0.6943939441815019,75.98039215686275,0.7975709204580269,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.56597900390625,11.246828079223633,11.542932510375977,0.0019014778081327677,0.00012727104112095357,20.0,0.9956206896551724
femnist,full,170,1.0,404222,404222,0.71487639692612,76.47058823529412,0.7851608126771217,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.569809913635254,11.583688735961914,11.853668212890625,0.0018897783011198044,0.00012539919037745124,20.0,0.9956206896551724
femnist,full,171,1.0,404222,404222,0.626964985113591,77.69607843137256,0.7966779073079427,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.611992835998535,11.276127815246582,11.369277954101562,0.001935960608534515,0.0001354464324215474,20.0,0.9956206896551724
femnist,full,172,1.0,404222,404222,0.6811996064707636,76.96078431372548,0.7970307294060203,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.577431678771973,11.0560302734375,11.270295143127441,0.0019181034294888377,0.00012674461033465066,20.0,0.9956206896551724
femnist,full,173,1.0,404222,404222,0.7296602075546981,76.7156862745098,0.8097104091270297,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.571915626525879,11.20202922821045,11.35959529876709,0.0019125615945085883,0.0001273313369934699,20.0,0.9956206896551724
femnist,full,174,1.0,404222,404222,0.6412597817741335,76.7156862745098,0.7989489985447303,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.588729858398438,11.358723640441895,11.423723220825195,0.001935960608534515,0.00013401841402848854,20.0,0.9956206896551724
femnist,full,175,1.0,404222,404222,0.6370087781734766,76.22549019607843,0.7882994109509038,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.589530944824219,11.089826583862305,11.785238265991211,0.0018891625804826617,0.00012892440455751576,20.0,0.9956206896551724
femnist,full,176,1.0,404222,404222,0.6977343839127571,76.22549019607843,0.8180776857862285,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.499979972839355,10.931462287902832,10.992660522460938,0.0018940886948257685,0.00011094191717648166,20.0,0.9956206896551724
femnist,full,177,1.0,404222,404222,0.6363648852240295,76.7156862745098,0.8022419798607919,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.53049373626709,11.045659065246582,11.38619327545166,0.0018922414164990187,0.00011559932440936525,20.0,0.9956206896551724
